# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
-1.188583672046661377e-02 -5.107310116291046143e-01 3.711152374744415561e-02 2.522568707354366693e-03 5.317760109901428223e-01 4.946644872426986805e-01 4.940145052969455858e-02 4.687378928065299988e-02 6.977132761676330119e-05 1.017310715269559269e-04 5.116572938422221661e-02 6.469393826874598671e-04 9.144676122170819488e-02
-1.006554085761308601e-02 -5.323688387870788574e-01 3.460069000720977783e-02 2.453514933586120692e-03 5.335031628608704057e-01 4.989024728536605724e-01 4.940170012414455553e-02 4.758094437420368195e-02 6.977133452892302925e-05 -5.120977111801039156e-05 3.685613542304271018e-02 2.448925954784221537e-03 7.635926631862283154e-02
9.168912656605243683e-03 -5.209396332502365112e-01 1.414390206336975028e-02 2.331281453371047887e-03 5.346522629261016846e-01 5.205083608627318892e-01 4.940133467316627780e-02 4.807733297348022738e-02 6.977133025429794176e-05 2.400202210992574556e-05 2.680092974043509282e-02 9.264791821162395328e-04 4.420259243929212933e-02
3.208815474063157758e-02 -5.334295332431793213e-01 -9.534612298011779785e-03 2.255354123190045183e-03 5.352110415697097778e-01 5.447456538677215576e-01 4.940166994929313937e-02 4.867828413844108720e-02 6.977131670282687992e-05 1.972327609109924971e-05 1.464294246692281719e-02 1.013083984045172080e-03 2.744599287216981445e-02
1.254062224179506267e-02 -4.976969212293624878e-01 9.560272097587585449e-03 2.210089424625039274e-03 5.350210517644882202e-01 5.254607796669006348e-01 4.940176606178283553e-02 4.938129596412181577e-02 6.977131706662476605e-05 9.107373862207168171e-05 4.143596331152430063e-04 4.312076926232652398e-04 1.261592884795113140e-02
1.258353590965271065e-02 -5.270308852195739746e-01 8.283326029777526509e-03 2.086686133407056158e-03 5.338253825902938843e-01 5.255420565605163352e-01 4.940150603652000705e-02 4.990980103611945828e-02 6.977130512950680528e-05 1.196055618493119221e-05 1.028905878321615709e-02 1.170222399711232705e-03 2.182929334611197550e-02
3.770669568330049792e-02 -5.985244810581207275e-01 -1.725905835628509591e-02 2.044763788580894383e-03 5.316797167062758955e-01 5.489387750625610574e-01 4.940165467560291013e-02 5.046206228435039243e-02 6.977130778977880525e-05 4.171085674897767603e-05 2.146502208659219896e-02 5.680062990701974495e-04 4.133685053052838648e-02
3.234744220972061296e-02 -5.389447808265686035e-01 -1.263630390167236328e-02 1.971113809850066814e-03 5.290927678346634133e-01 5.417290717363357766e-01 4.940195642411708554e-02 5.105934031307697574e-02 6.977130979066715187e-05 5.293691001497791284e-05 3.354895248879734976e-02 3.407638278699878440e-04 4.849713402818976726e-02
4.971910342574119290e-02 -5.524527430534362793e-01 -3.077638745307922225e-02 1.894271513447165533e-03 5.253852963447570579e-01 5.561616837978362593e-01 4.940118566155433932e-02 5.162770003080367764e-02 6.977132197505397926e-05 1.279739364690612893e-04 4.507005933942626746e-02 1.178162299414695470e-03 7.891888060536735028e-02
5.281677730381488522e-02 -5.401341319084167480e-01 -3.402927517890930176e-02 1.878750184550881299e-03 5.210874736309051292e-01 5.551167488098144309e-01 4.940109662711620470e-02 5.231357403099536757e-02 6.977133434702409973e-05 5.509892380359815298e-05 5.895572371204309964e-02 2.970057659625975274e-04 9.516075484146588326e-02
5.643715281039476256e-02 -5.403162539005279541e-01 -3.876588344573974471e-02 1.767126994673162785e-03 5.158764302730560747e-01 5.546423137187957986e-01 4.940198175609111786e-02 5.281519591808318814e-02 6.977132998144952038e-05 3.274700675319764103e-05 6.909063241176839620e-02 7.494501619449192012e-04 1.103730930141262057e-01
5.837477222084998946e-02 -5.474546551704406738e-01 -4.077125787734985074e-02 1.760351425036787943e-03 5.098993420600891335e-01 5.506705999374389426e-01 4.940195791423320631e-02 5.338817052543163438e-02 6.977132652536965636e-05 2.291098426212556796e-05 8.068936494456771524e-02 9.485523295179884920e-04 1.241695265764723444e-01
8.031033575534821112e-02 -5.291109383106231689e-01 -6.290760338306426724e-02 1.740273181349039164e-03 5.026205688714980857e-01 5.655281722545624223e-01 4.940194897353648862e-02 5.408355817198753218e-02 6.977130792620300239e-05 1.747288006299641051e-05 9.476567818941941668e-02 1.058630862724931282e-03 1.604721856165576555e-01
8.184461276978254041e-02 -5.113369524478912354e-01 -6.529180109500884455e-02 1.655281102284789129e-03 4.945492923259734996e-01 5.598410934209823164e-01 4.940185435116291324e-02 5.437685437500476560e-02 6.977134744374779713e-05 8.059236397457425212e-05 1.007047223040937745e-01 2.190406953894573512e-04 1.678708451967768633e-01
6.447420530021190366e-02 -5.122105181217193604e-01 -4.826607406139373641e-02 1.620813144836574836e-03 4.861585587263107522e-01 5.344246327877044678e-01 4.940108656883239469e-02 5.513285845518112183e-02 6.977129960432648930e-05 3.156033926643431187e-06 1.160252189644939980e-01 1.348457499685093821e-03 1.672605636704094234e-01
7.576689086854457300e-02 -5.496313869953155518e-01 -5.980507135391235213e-02 1.596181932836771055e-03 4.766797035932540672e-01 5.364847749471663985e-01 4.940196350216865401e-02 5.536307059228420119e-02 6.977131477015063865e-05 1.269063042855122950e-04 1.206653879199194312e-01 1.156532766388870381e-03 1.832231739730574294e-01
8.670127224177122394e-02 -5.546817183494567871e-01 -7.109235823154450018e-02 1.560891408007591919e-03 4.660849511623382790e-01 5.371773093938827515e-01 4.940187782049178938e-02 5.607509315013885220e-02 6.977132070460357314e-05 3.929952981707174331e-05 1.350801958127985924e-01 6.168144255090518557e-04 2.083502598778597392e-01
8.585994206368922910e-02 -4.990839958190917969e-01 -7.085334360599518377e-02 1.500659855082631111e-03 4.548641443252563477e-01 5.257174879312515037e-01 4.940145649015903473e-02 5.642531886696815213e-02 6.977131488383747637e-05 1.177899073809385273e-04 1.421792569631245562e-01 9.720076270563912874e-04 2.155052680512587748e-01
7.937910128384828568e-02 -4.750321954488754272e-01 -6.444743573665619174e-02 1.493166561704128937e-03 4.431492298841476218e-01 5.075966656208038552e-01 4.940160661935806552e-02 5.695337504148482999e-02 6.977133598411456022e-05 3.230384645576122877e-05 1.528648345419343635e-01 7.584265389642861569e-04 2.195638633792589833e-01
