# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
3.406202578544616610e+00 -6.774138659238815308e-02 -9.590369090437889446e-03 3.396612226963043324e-01 5.838793478906154771e-02 6.797830387949943542e-02 3.002708777785301208e-02 9.917528033256531317e-02 6.710640620440244675e-03 -3.561464026570319852e-02 2.302860439346730903e+00 1.409569958893969188e+00 4.061681990027442346e+00
3.204436779022216797e+00 -6.859477981925010681e-02 -1.085459701716899941e-02 3.193582147359848022e-01 5.719979070127010484e-02 6.805438771843910772e-02 3.002698551863431861e-02 9.978536590933799466e-02 6.710640573874116117e-03 -3.644650466740131239e-02 2.323189597073919810e+00 1.437278651000629015e+00 4.090681059827702803e+00
3.004040980339050204e+00 -6.853637471795082092e-02 -1.208306476473808289e-02 2.991957813501358032e-01 5.601320415735244751e-02 6.809626892209053040e-02 3.002715650945901940e-02 1.010692179203033503e-01 6.710640480741858135e-03 -3.726477064192294797e-02 2.365927036284606544e+00 1.464521327796967753e+00 4.141727210196448183e+00
2.805927991867065430e+00 -6.789565086364746094e-02 -1.397715359926223790e-02 2.791950881481170543e-01 5.481553450226783752e-02 6.879268810153008062e-02 3.002721685916185518e-02 1.023496046662330655e-01 6.710640387609601021e-03 -3.828630223870277405e-02 2.408561144506995877e+00 1.498538570386500623e+00 4.200271956640875715e+00
2.608764863014221280e+00 -6.672767922282218933e-02 -1.415287367999553715e-02 2.594612002372741477e-01 5.364154167473315915e-02 6.779441535472870151e-02 3.002734165638685365e-02 1.033734753727912903e-01 6.710640341043472464e-03 -3.929713256657123288e-02 2.442644925191404415e+00 1.532196004313841842e+00 4.248455003422516363e+00
2.416093492507934481e+00 -6.689988449215888977e-02 -1.495649851858615875e-02 2.401136994361877386e-01 5.254241339862346372e-02 6.749891191720962247e-02 3.002727255225181441e-02 1.040520355105400141e-01 6.710640527307987560e-03 -4.013347886502742490e-02 2.465250975659181609e+00 1.560052425982406232e+00 4.280373599596361878e+00
2.228698921203613459e+00 -6.956470385193824768e-02 -1.706175059080123832e-02 2.211637124419212341e-01 5.145209208130836764e-02 6.851384267210960943e-02 3.002716694027185440e-02 1.048318453133106204e-01 6.710640573874116117e-03 -4.107962362468242645e-02 2.491233306137214942e+00 1.591567539222942917e+00 4.321026308392879933e+00
2.045457637310028165e+00 -6.777662783861160278e-02 -1.796824634075164934e-02 2.027489408850669805e-01 5.036981850862502774e-02 6.833806484937668402e-02 3.002745192497968674e-02 1.060901448130607549e-01 6.710640480741858135e-03 -4.205502793192863326e-02 2.533105142440401192e+00 1.624036183052833149e+00 4.377858512719053685e+00
1.869001531600952060e+00 -6.759892031550407410e-02 -1.896995268762111803e-02 1.850031569600105175e-01 4.930326826870441714e-02 6.827322095632552823e-02 3.002712726593017439e-02 1.071260757744312286e-01 6.710640434175729578e-03 -4.301820583641528806e-02 2.567643178886864774e+00 1.656130665731682106e+00 4.427746954266178925e+00
1.699457037448883101e+00 -6.792616099119186401e-02 -2.078562006354332109e-02 1.678671419620513805e-01 4.825831055641174178e-02 6.904393061995506287e-02 3.002710137516260286e-02 1.077671051025390625e-01 6.710640434175729578e-03 -4.391607604920864244e-02 2.588994613682270352e+00 1.686034087978103502e+00 4.463681463685968964e+00
