# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
-1.311731910705566495e+00 -6.988396048545837402e-01 1.405101025104522616e+00 9.336912259459494851e-03 2.158775186538696378e+00 7.536741614341735396e-01 1.452440842986106873e-01 6.625037938356399814e-02 -7.812333336914889298e-04 -7.914587862615007690e-04 5.438686559660345088e-01 7.040185229794758274e-05 1.958376995182314451e+00
-1.374244081974029585e+00 -7.357035577297210693e-01 1.475253593921661333e+00 1.010094992816448246e-02 2.262783503532409757e+00 7.875299096107483132e-01 1.452430248260498102e-01 6.741872653365135748e-02 -7.812334231857675625e-04 -7.643144381290767342e-04 5.358212443252874380e-01 1.164874187716577025e-04 2.021292275593884913e+00
-1.431629204750060946e+00 -7.738188207149505615e-01 1.541433775424957187e+00 1.098045697435736691e-02 2.372497749328613459e+00 8.310639619827270286e-01 1.452451184391975458e-01 6.865688189864158075e-02 -7.812333948095329323e-04 -8.248141442891210101e-04 5.273033432245091134e-01 3.000496674009170157e-04 2.080017625291224803e+00
-1.470013761520385653e+00 -8.443932235240936279e-01 1.591724133491516202e+00 1.217103917151689599e-02 2.489670443534850897e+00 8.979463100433349165e-01 1.452437594532966503e-01 7.008950337767601291e-02 -7.812333748006494933e-04 -7.699336434598081031e-04 5.174353539042698680e-01 7.779839480399181571e-05 2.121408324962107184e+00
-1.533009183406829790e+00 -8.843080401420593262e-01 1.662010407447815030e+00 1.290012346580624546e-02 2.611774635314941584e+00 9.497642278671264426e-01 1.452441215515136719e-01 7.122972756624221247e-02 -7.812333729816600897e-04 -8.034315309487283013e-04 5.095861587658899738e-01 1.528334347014682134e-04 2.184649523114212677e+00
-1.583304548263549716e+00 -9.577342867851257324e-01 1.727838182449340731e+00 1.445336155593395303e-02 2.741818952560424627e+00 1.013980770111083896e+00 1.452450990676879827e-01 7.247902378439903537e-02 -7.812333467882126136e-04 -8.117652047076262751e-04 5.009881624224516994e-01 2.102092126700592630e-04 2.243489915640396681e+00
-1.639084374904632657e+00 -1.043946385383605957e+00 1.802323770523071245e+00 1.632393999025225778e-02 2.880038022994995117e+00 1.077714252471923873e+00 1.452452108263969366e-01 7.394371852278709689e-02 -7.812333671608940201e-04 -8.175694383680820465e-04 4.909042569970958891e-01 2.501705288607982249e-04 2.309802138039279917e+00
-1.687354660034179776e+00 -1.089362800121307373e+00 1.867847359180450528e+00 1.804927028715610365e-02 3.015438294410705655e+00 1.147590935230255127e+00 1.452449426054954473e-01 7.514680176973342896e-02 -7.812333366018720188e-04 -8.040222484851256447e-04 4.826201833799835250e-01 1.568998649749508804e-04 2.368673712712565216e+00
-1.737404024600982755e+00 -1.173998773097991943e+00 1.934523582458496094e+00 1.971195545047521591e-02 3.155137085914611728e+00 1.220613503456115634e+00 1.452444851398468073e-01 7.672415301203727722e-02 -7.812334346454008266e-04 -7.972847597557120025e-04 4.717585804470568189e-01 1.105124583198174295e-04 2.426104630814347907e+00
-1.775727212429046631e+00 -1.262336015701293945e+00 1.991233527660369873e+00 2.155063040554523399e-02 3.299149394035339355e+00 1.307915866374969482e+00 1.452434077858924810e-01 7.791492193937302191e-02 -7.812333482434041581e-04 -6.607522302147117877e-04 4.635562251837740955e-01 8.295117820801034851e-04 2.477169895031769098e+00
