# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
-5.985449366271496097e-02 -3.662336766719818115e-01 6.297693848609924039e-02 3.122446069028228521e-04 4.187675833702087513e-01 3.557906448841094971e-01 3.405625931918621063e-02 3.474072925746440887e-02 5.204863473773002278e-03 5.090024508535862142e-03 2.009821254422065884e-02 3.372036962646437520e-03 8.675943259986915179e-02
-5.373205062933265885e-02 -3.803061246871948242e-01 5.673891603946686069e-02 3.006865212228148959e-04 4.137285768985748402e-01 3.569896608591079934e-01 3.405580520629882674e-02 3.432678580284118791e-02 5.204863520339131702e-03 5.236701667308807026e-03 7.956957555191932971e-03 9.348816384130534700e-04 6.593144175429466181e-02
-6.338612921535968781e-02 -3.771779984235763550e-01 6.646594107151031217e-02 3.079812682699412324e-04 4.110156446695327759e-01 3.445497035980224498e-01 3.405669070780277530e-02 3.439887836575507979e-02 5.204863427206873720e-03 5.037997709587216030e-03 1.004758979309336789e-02 4.899645683323166495e-03 8.172115781619679331e-02
-5.239043945912271599e-02 -3.663532435894012451e-01 5.537808835506439348e-02 2.987648360431194197e-04 4.081514209508895763e-01 3.527733325958252175e-01 3.405628539621829987e-02 3.411572054028511047e-02 5.204863520339131702e-03 5.171221354976296772e-03 1.745203370643154265e-03 9.878401290818053862e-04 5.840989669083247043e-02
-3.316148472949862619e-02 -3.896205723285675049e-01 3.610186278820037842e-02 2.940377627965062748e-04 4.063006371259689220e-01 3.701987743377685436e-01 3.405655212700366835e-02 3.391448296606540402e-02 5.204863427206873720e-03 5.169845605269074613e-03 4.171566176290793411e-03 1.028225693727963111e-03 4.159569242101563563e-02
-5.874982252717018266e-02 -3.778439611196517944e-01 6.170519888401031217e-02 2.955376316094770811e-04 4.066764801740646584e-01 3.449712812900543324e-01 3.405646868050098142e-02 3.383258990943431577e-02 5.204863380640745163e-03 5.131207220256328409e-03 6.573751763883658658e-03 2.162765642945999045e-03 7.073725392244943622e-02
-4.125284962356090546e-02 -3.702574968338012695e-01 4.419324696063995500e-02 2.940396632766351212e-04 4.067703634500503540e-01 3.625771164894103782e-01 3.405675590038299838e-02 3.358906060457229892e-02 5.204863473773002278e-03 5.208059353753924717e-03 1.373281991875529781e-02 9.383982403305356473e-05 5.831394636670494264e-02
-5.996028932277112922e-02 -3.445748835802078247e-01 6.291384696960448941e-02 2.953557646833360412e-04 4.103710919618606678e-01 3.474572449922561646e-01 3.405644446611404141e-02 3.352145589888096133e-02 5.204863520339131702e-03 5.037934426218271602e-03 1.570887905664026737e-02 4.901542035078030810e-03 8.381962382600613437e-02
-5.612606164067983350e-02 -3.621246218681335449e-01 5.905270874500274936e-02 2.926646964624524225e-04 4.148630499839782715e-01 3.558103412389755360e-01 3.405672349035739760e-02 3.315886780619621554e-02 5.204863520339131702e-03 5.162121634930372585e-03 2.636353683257379801e-02 1.255020478397041303e-03 8.696393075243603887e-02
-5.398130873218178610e-02 -3.832814395427703857e-01 5.687625408172607144e-02 2.894945850130170367e-04 4.202496379613876454e-01 3.633733838796615601e-01 3.405638523399830142e-02 3.305837176740169386e-02 5.204863473773002278e-03 5.106745054945349693e-03 2.930473858896191774e-02 2.881057932326313176e-03 8.935154518802732038e-02
-4.279502406716347018e-02 -4.093066155910491943e-01 4.565273821353912215e-02 2.857714222045615532e-04 4.269468367099761852e-01 3.812940984964370839e-01 3.405588194727897366e-02 3.294042237102985660e-02 5.204863520339131702e-03 5.142354406416416168e-03 3.275380088359412800e-02 1.835486569328869094e-03 8.052779708866668329e-02
-4.868121566250920018e-02 -3.755290359258651733e-01 5.156484842300414900e-02 2.883633133023977280e-04 4.344835877418518066e-01 3.829187393188476785e-01 3.405631743371486525e-02 3.276994675397872786e-02 5.204863566905260260e-03 5.165167432278394526e-03 3.777186662069611373e-02 1.165602672777591407e-03 9.079068102978024579e-02
-3.716984319034963985e-02 -3.853935748338699341e-01 3.996097445487976213e-02 2.791131148114800345e-04 4.406128317117691262e-01 4.006518572568893433e-01 3.405546993017196516e-02 3.276349082589149336e-02 5.204863427206873720e-03 5.313071608543396170e-03 3.793749159508398583e-02 3.177409724640926220e-03 8.135498888941615492e-02
-3.185763973742723743e-02 -4.122954756021499634e-01 3.472664058208465437e-02 2.869001211365684758e-04 4.489500135183334129e-01 4.142233729362487793e-01 3.405631892383098602e-02 3.269445672631263872e-02 5.204863334074616606e-03 5.154350632801651608e-03 3.998853195274115757e-02 1.483210836275537965e-03 7.648528349223791822e-02
-5.507633215747773786e-02 -3.883164674043655396e-01 5.802475214004516879e-02 2.948419627500697754e-04 4.584148585796355979e-01 4.003901064395904430e-01 3.405545838177204132e-02 3.266664110124110898e-02 5.204863473773002278e-03 5.080297822132706642e-03 4.078104792838456449e-02 3.657729408314493516e-03 1.027583714394942893e-01
-4.189593698829412183e-02 -4.415712803602218628e-01 4.476367533206939558e-02 2.867738454369828322e-04 4.682410448789596780e-01 4.234773695468902477e-01 3.405614718794822832e-02 3.261829614639281949e-02 5.204863334074616606e-03 5.147855263203382492e-03 4.222001489416908615e-02 1.673943636517232370e-03 8.894440770819270203e-02
-7.654695557430386821e-02 -4.134161472320556641e-01 7.954284250736236295e-02 2.995886927237734090e-04 4.781268119812011608e-01 3.985839694738387839e-01 3.405701778829097609e-02 3.268545195460319241e-02 5.204863520339131702e-03 5.076316464692354029e-03 4.027263462037666830e-02 3.774465998229549219e-03 1.238895318186923472e-01
-5.672915258910506825e-02 -4.362130314111709595e-01 5.971468091011047225e-02 2.985527651617303599e-04 4.880203157663345337e-01 4.283056348562240823e-01 3.405612073838711062e-02 3.273216895759105405e-02 5.204863287508488048e-03 5.057733878493309368e-03 3.887558982209208397e-02 4.320204586455388823e-03 1.032090280838196678e-01
-5.384877189062535485e-02 -4.280638694763183594e-01 5.678742527961731096e-02 2.938653691671788476e-04 4.961549788713455200e-01 4.393675535917281882e-01 3.405623286962509294e-02 3.278063721954822818e-02 5.204863380640745163e-03 5.177277605980634689e-03 3.745557105281361460e-02 8.100066371082499965e-04 9.534686833870634204e-02
-5.977676776237785677e-02 -4.458253681659698486e-01 6.268830597400665283e-02 2.911538613261654973e-04 5.054806262254715188e-01 4.427923202514648660e-01 3.405625522136688371e-02 3.290252871811390201e-02 5.204863520339131702e-03 4.953799815848469561e-03 3.387708060442467389e-02 7.372029098659468177e-03 1.042285695384169569e-01
-5.765250185504555702e-02 -4.611920416355133057e-01 6.056874990463256836e-02 2.916248166002333273e-04 5.137073606252670066e-01 4.531386107206344382e-01 3.405688367784023146e-02 3.296481631696224213e-02 5.204863520339131702e-03 5.119847552850842649e-03 3.206598029274469741e-02 2.496293210206723678e-03 9.542264822418422554e-02
-4.637048232834786038e-02 -4.337134361267089844e-01 4.937099516391754012e-02 3.000513388542458415e-04 5.205850332975388017e-01 4.712140381336212269e-01 3.405650593340396604e-02 3.304073214530944824e-02 5.204863473773002278e-03 5.174300260841846119e-03 2.982613043308064704e-02 8.974265589671407990e-04 8.039460349481956924e-02
-5.987759288400411328e-02 -4.734300673007965088e-01 6.295916438102722168e-02 3.081571514485403787e-04 5.266142010688781294e-01 4.636550366878509633e-01 3.405574709177017212e-02 3.314715698361396512e-02 5.204863520339131702e-03 5.244717141613364567e-03 2.667949423282789043e-02 1.170246571472030508e-03 9.111706233677567546e-02
-5.327935349196195880e-02 -4.599396437406539917e-01 5.630641281604766707e-02 3.027059137821197510e-04 5.297719120979309526e-01 4.734654992818832508e-01 3.405628949403762679e-02 3.352468721568584165e-02 5.204863380640745163e-03 5.070788878947496067e-03 1.560951842476102427e-02 3.936849952863632693e-03 7.615548710745444205e-02
-5.628232602030038695e-02 -4.716290384531021118e-01 5.943819880485534668e-02 3.155873651849106171e-04 5.326592028141021729e-01 4.732210040092468262e-01 3.405625298619270602e-02 3.364355899393558363e-02 5.204863473773002278e-03 5.134919518604874264e-03 1.211800935388638624e-02 2.053777178435670873e-03 7.392557270236231604e-02
-7.810681089758872431e-02 -4.503212273120880127e-01 8.127620220184325617e-02 3.169392235577106693e-04 5.336085498332977517e-01 4.523323476314544678e-01 3.405637964606285373e-02 3.388432152569294253e-02 5.204863520339131702e-03 5.180903803557157170e-03 5.052155342200330586e-03 7.035309398790105112e-04 8.734882770748031433e-02
-6.115006469190120697e-02 -4.693486392498016357e-01 6.449307203292846402e-02 3.343007381772622575e-04 5.315379768610000166e-01 4.670449048280715942e-01 3.405607640743255754e-02 3.409618102014064928e-02 5.204863520339131702e-03 5.159695493057369839e-03 1.177605201113581922e-03 1.326283942403238712e-03 6.733126191462254773e-02
-5.301904138177633563e-02 -5.168996453285217285e-01 5.617029666900634488e-02 3.151255426928400777e-04 5.283364534378052202e-01 4.721661567687988059e-01 3.405642062425613681e-02 3.427473194897175113e-02 5.204863427206873720e-03 5.139079177752137184e-03 6.410283896767334129e-03 1.931625468765532649e-03 6.482733157723204187e-02
-5.308187771588564197e-02 -4.498705714941024780e-01 5.632975697517395020e-02 3.247880056733265628e-04 5.236904382705688255e-01 4.673606812953948753e-01 3.405601717531681061e-02 3.462725840508937974e-02 5.204863380640745163e-03 5.107015278190374721e-03 1.677357709843477901e-02 2.873151664910946618e-03 7.630127374419300168e-02
-6.352169644087553302e-02 -4.734764099121093750e-01 6.692302823066711981e-02 3.401332243811339032e-04 5.173685729503632036e-01 4.504455447196960560e-01 3.405610844492912292e-02 3.480407185852527757e-02 5.204863380640745163e-03 5.063922610133886337e-03 2.196268005147141225e-02 4.138487247614637717e-03 9.336432875413429311e-02
-5.033830851316452304e-02 -4.284107536077499390e-01 5.365377664566040039e-02 3.315468376968055855e-04 5.082956880331039873e-01 4.546419113874435314e-01 3.405607827007770677e-02 3.500929959118366519e-02 5.204863473773002278e-03 5.137397814542055477e-03 2.798975599945946816e-02 1.981016683539935097e-03 8.395609616635660299e-02
-5.000012004747986932e-02 -4.670971632003784180e-01 5.350967943668365201e-02 3.509559115627780774e-04 4.984545469284057395e-01 4.449448674917221291e-01 3.405669778585433682e-02 3.501611724495887895e-02 5.204863473773002278e-03 5.048479186370968819e-03 2.817124153108208420e-02 4.591880527606431207e-03 8.662375740693495363e-02
-8.305528014898300171e-02 -3.834572136402130127e-01 8.653279840946197232e-02 3.477519028820097555e-04 4.896534353494644276e-01 4.031206369400024414e-01 3.405666090548038760e-02 3.511926382780074934e-02 5.204863380640745163e-03 5.104345409199595798e-03 3.120103069523668532e-02 2.951492270988391453e-03 1.210330732785690616e-01
-7.571874819695949277e-02 -3.868728131055831909e-01 7.928647696971893866e-02 3.567729552742093910e-04 4.779779374599456565e-01 3.986914604902267456e-01 3.405596874654293060e-02 3.523171842098236223e-02 5.204863613471388817e-03 4.997741943225264376e-03 3.452404138479425039e-02 6.081802334901069418e-03 1.202490936446884706e-01
-6.351648122072220404e-02 -3.821140527725219727e-01 6.696270406246185303e-02 3.446222282946109663e-04 4.676105737686157005e-01 4.006478697061538474e-01 3.405674360692501068e-02 3.519279621541500369e-02 5.204863566905260260e-03 5.099813360720873226e-03 3.335764045936656652e-02 3.084564026254754156e-03 1.037495307763777880e-01
-5.770082343369722228e-02 -3.944774419069290161e-01 6.119764149188995639e-02 3.496817167615518191e-04 4.576620429754257313e-01 3.964644014835357888e-01 3.405604511499404907e-02 3.506680615246295790e-02 5.204863520339131702e-03 5.031858151778578585e-03 2.967934280173407588e-02 5.080019361358639914e-03 9.630668537174422172e-02
-6.411496114451438466e-02 -3.559640944004058838e-01 6.748151183128356378e-02 3.366549935890361667e-04 4.481842964887619019e-01 3.807027846574783103e-01 3.405661173164844374e-02 3.495743200182914456e-02 5.204863427206873720e-03 5.164467776194214647e-03 2.645067211184510061e-02 1.186132411813994262e-03 9.545497134853170307e-02
-4.493797933682799201e-02 -3.776356726884841919e-01 4.829258620738983293e-02 3.354607179062440991e-04 4.382583260536193626e-01 3.899657398462295643e-01 3.405690863728523532e-02 3.483596369624138156e-02 5.204863334074616606e-03 5.086249951273202723e-03 2.287509612896479472e-02 3.482799453737679771e-03 7.498594250799855976e-02
-5.753423813730478009e-02 -3.604194372892379761e-01 6.093548238277435303e-02 3.401244088308885477e-04 4.307205438613891380e-01 3.697850614786147849e-01 3.405650071799755374e-02 3.465570770204066953e-02 5.204863473773002278e-03 5.133159086108207356e-03 1.759449653936005775e-02 2.105453765095615087e-03 8.097555709606091279e-02
-6.745169507339596193e-02 -3.874351978302001953e-01 7.078236341476440430e-02 3.330667706904932748e-04 4.256040275096893422e-01 3.548216640949249379e-01 3.405671268701553067e-02 3.445830941200256348e-02 5.204863520339131702e-03 5.011447332799434315e-03 1.179199908887135911e-02 5.679238313795331380e-03 8.858666758812158704e-02
-6.244491022080182752e-02 -3.471491485834121704e-01 6.581673324108124057e-02 3.371823229826986898e-04 4.227935075759887695e-01 3.569767743349075428e-01 3.405595421791076521e-02 3.428709842264652391e-02 5.204863380640745163e-03 5.104828299954533924e-03 6.787189201922515930e-03 2.937374182593399576e-03 7.587847894857985276e-02
-6.300780083984136581e-02 -3.552450835704803467e-01 6.622680723667144498e-02 3.219006553990766623e-04 4.196140140295028798e-01 3.533872067928314209e-01 3.405573070049285750e-02 3.404065929353237291e-02 5.204863566905260260e-03 5.142838461324572563e-03 4.425512725769799880e-04 1.821282477370799163e-03 6.881254164201830448e-02
-4.541319741401821097e-02 -3.610387146472930908e-01 4.872793257236480990e-02 3.314735658932477236e-04 4.186334222555160300e-01 3.699054896831512340e-01 3.405578844249248366e-02 3.380395695567130904e-02 5.204863427206873720e-03 5.124232685193419630e-03 7.394674982757464335e-03 2.367607555092777170e-03 5.882168867610829827e-02
-5.404716436751186986e-02 -3.325892388820648193e-01 5.726639330387115617e-02 3.219229198293760636e-04 4.203239053487777821e-01 3.630575120449066051e-01 3.405685648322105685e-02 3.366194181144237241e-02 5.204863427206873720e-03 5.129179544746875416e-03 1.159574642367985735e-02 2.222280335681114504e-03 7.140634298306150485e-02
-5.857527852058410506e-02 -3.678439110517501831e-01 6.174989342689514438e-02 3.174615296302363168e-04 4.233984321355819813e-01 3.616485387086868508e-01 3.405612856149673601e-02 3.345566876232623776e-02 5.204863520339131702e-03 5.080098100006580179e-03 1.763147558209937280e-02 3.663523295185865895e-03 8.336235383381061792e-02
-6.477854754775762280e-02 -3.373945206403732300e-01 6.805219948291778287e-02 3.273651731433346651e-04 4.283371806144714578e-01 3.602849811315536610e-01 3.405625410377979140e-02 3.316007182002067566e-02 5.204863334074616606e-03 5.045868922024965286e-03 2.631476383168449354e-02 4.668581916275298463e-03 9.936291040402089880e-02
-7.620141878724098761e-02 -3.616807758808135986e-01 7.958323061466217319e-02 3.381812042789533517e-04 4.372679203748702781e-01 3.576846897602081188e-01 3.405650705099105835e-02 3.286251723766327182e-02 5.204863473773002278e-03 5.043280078098177910e-03 3.505908023700222281e-02 4.744567475112738096e-03 1.197250595310560828e-01
-5.831588320434093198e-02 -3.741182088851928711e-01 6.143789887428283830e-02 3.122016554698347829e-04 4.472515106201171986e-01 3.858136117458343395e-01 3.405654281377792220e-02 3.277165256440639496e-02 5.204863380640745163e-03 5.113676562905311931e-03 3.772814687502525077e-02 2.677512460127490310e-03 1.021557598649054099e-01
-5.943670431151985845e-02 -4.378160387277603149e-01 6.268237829208374301e-02 3.245673782657831690e-04 4.584618568420409934e-01 3.957794785499572643e-01 3.405630625784396986e-02 3.257059529423713545e-02 5.204863427206873720e-03 5.196213116869330059e-03 4.362513516042319101e-02 2.540002509901463580e-04 1.068860810817628682e-01
-4.822637105826288462e-02 -4.217065423727035522e-01 5.145689249038696428e-02 3.230521106161177158e-04 4.690504252910613903e-01 4.175935328006744607e-01 3.405670821666717529e-02 3.253460861742496490e-02 5.204863427206873720e-03 5.133660743013024330e-03 4.469309216598361251e-02 2.090709523033481600e-03 9.856374629002018217e-02
-9.097549524158239642e-02 -4.208419322967529297e-01 9.423904716968536932e-02 3.263551683630794070e-04 4.824989944696426170e-01 3.882599472999572754e-01 3.405593223869800290e-02 3.264166563749313493e-02 5.204863473773002278e-03 5.084397830069064747e-03 4.152776060425381055e-02 3.537288095831781724e-03 1.396304510381340402e-01
-6.119539160281419615e-02 -4.372598975896835327e-01 6.446341574192046564e-02 3.268024185672402273e-04 4.930829912424087302e-01 4.286195755004882924e-01 3.405633755028247833e-02 3.264826238155364713e-02 5.204863380640745163e-03 5.123383924365043293e-03 4.134546665825511447e-02 2.392490271539299881e-03 1.085281750902821196e-01
-8.336341604590416510e-02 -4.130420535802841187e-01 8.674141466617583951e-02 3.377999237272888422e-04 5.051281183958054033e-01 4.183867037296294944e-01 3.405633382499217987e-02 3.268853388726711273e-02 5.204863473773002278e-03 5.105295963585376566e-03 4.016286499638275359e-02 2.923612115630446102e-03 1.301656917019163306e-01
-5.885304051917046586e-02 -4.431207329034805298e-01 6.214782893657684604e-02 3.294787980848923542e-04 5.150712728500366211e-01 4.529234439134597889e-01 3.405617363750934601e-02 3.276726268231868605e-02 5.204863473773002278e-03 5.126649700105190451e-03 3.784661685343333748e-02 2.296610726090815222e-03 1.026205353141858984e-01
-7.236020267009735107e-02 -4.534421861171722412e-01 7.575007081031799594e-02 3.389868448721245148e-04 5.252286732196808083e-01 4.494786024093627708e-01 3.405642472207546373e-02 3.294770009815693040e-02 5.204863473773002278e-03 5.115643935278057705e-03 3.255552022662260708e-02 2.619756454778192963e-03 1.112643343365909282e-01
-7.209745198488234919e-02 -4.636181294918060303e-01 7.549032568931579590e-02 3.392874874407425740e-04 5.339348018169403076e-01 4.584444761276245117e-01 3.405628241598605832e-02 3.298975192010402541e-02 5.204863613471388817e-03 5.041059805080294609e-03 3.131670341534652235e-02 4.809797099562303051e-03 1.119561136916653599e-01
-5.921338107436895093e-02 -4.734901040792465210e-01 6.259111464023589533e-02 3.377732296939939477e-04 5.414559215307235274e-01 4.788648068904876598e-01 3.405688107013702531e-02 3.328667320311069766e-02 5.204863566905260260e-03 5.184990866109728640e-03 2.261533771743630405e-02 5.835149952229066192e-04 8.612774058258911014e-02
-6.513727959245443899e-02 -4.836888462305068970e-01 6.857759952545165738e-02 3.440321248490363576e-04 5.462310582399367842e-01 4.776534587144851685e-01 3.405592702329159061e-02 3.352123238146305362e-02 5.204863520339131702e-03 5.167481536045670336e-03 1.570048706785010309e-02 1.097664564138787048e-03 8.571978328228958832e-02
-7.042127801105380058e-02 -4.509521722793579102e-01 7.390664815902710238e-02 3.485370369162410606e-04 5.496928811073302779e-01 4.757862329483032449e-01 3.405655920505523682e-02 3.377800509333610257e-02 5.204863427206873720e-03 5.100450711324810982e-03 8.179161906338661137e-03 3.065862151555763093e-03 8.550020925383776393e-02
-7.422434613108634671e-02 -4.778896272182464600e-01 7.781902253627777377e-02 3.594675537897273790e-04 5.486127227544784768e-01 4.707937002182006614e-01 3.405671827495097836e-02 3.398688472807407518e-02 5.204863520339131702e-03 5.088270874693989754e-03 2.050507224773206582e-03 3.423484456148360045e-03 8.365248177098906501e-02
-6.442972021177410802e-02 -4.982172548770904541e-01 6.803774535655975064e-02 3.608025901485234391e-04 5.462605446577072366e-01 4.782227993011474720e-01 3.405660055577754836e-02 3.421206660568713864e-02 5.204863520339131702e-03 5.071037029847502535e-03 4.564931536557933003e-03 3.929531670917066691e-03 7.689301115418327448e-02
-6.375202762428670844e-02 -4.735068380832672119e-01 6.751374602317809781e-02 3.761719126487150788e-04 5.412489950656891313e-01 4.737352490425109641e-01 3.405631482601165910e-02 3.451878987252712111e-02 5.204863566905260260e-03 5.065502459183334957e-03 1.357971491820516609e-02 4.092078324675090494e-03 8.556171117870706166e-02
-6.917673628777265549e-02 -4.218580275774002075e-01 7.299449145793915350e-02 3.817755292402580597e-04 5.334221243858336958e-01 4.604276329278945701e-01 3.405672013759612760e-02 3.479671590030193606e-02 5.204863427206873720e-03 5.068696243688464512e-03 2.172833319516223605e-02 3.998247129032615234e-03 9.910284731137426750e-02
-6.186324935406446734e-02 -4.521474838256835938e-01 6.569059491157532016e-02 3.827345237368717681e-04 5.236036449670791182e-01 4.579130500555038674e-01 3.405552841722965518e-02 3.499308638274669508e-02 5.204863427206873720e-03 5.109132314100861376e-03 2.753027214856465163e-02 2.811030031023340099e-03 9.641463161490017308e-02
-6.517783645540475845e-02 -4.174164235591888428e-01 6.900349855422974188e-02 3.825662133749574423e-04 5.092681288719177468e-01 4.402646303176879772e-01 3.405659645795822144e-02 3.509789742529392104e-02 5.204863427206873720e-03 5.206733243539929390e-03 3.057560283778142096e-02 5.490320605903748781e-05 1.000165708114451601e-01
-8.383313119411468783e-02 -4.037096649408340454e-01 8.768188655376434049e-02 3.848755848594009985e-04 4.950342178344726562e-01 4.073523312807083019e-01 3.405653052031994144e-02 3.523537740111350874e-02 5.204863334074616606e-03 5.128503125160932367e-03 3.461441499613679418e-02 2.242160541452732896e-03 1.249233376762132613e-01
-5.506606930866837779e-02 -4.174856841564178467e-01 5.899683535099029680e-02 3.930765233235433698e-04 4.790065079927444680e-01 4.200096726417541504e-01 3.405605964362621446e-02 3.524803966283798079e-02 5.204863427206873720e-03 5.237804586067795407e-03 3.500052653331113539e-02 9.672627780389604982e-04 9.535770118566394560e-02
-7.784757558256387433e-02 -3.812414705753326416e-01 8.177733719348907748e-02 3.929761354811489365e-04 4.628672629594802745e-01 3.810899257659912109e-01 3.405633829534053525e-02 3.532869815826415738e-02 5.204863520339131702e-03 5.034020636230707169e-03 3.736044233094611144e-02 5.016478360704508359e-03 1.245472340206208450e-01
-9.370528757572174627e-02 -3.348212391138076782e-01 9.783385396003722867e-02 4.128565633436664939e-04 4.496918022632598877e-01 3.518579483032226451e-01 3.405638411641120911e-02 3.524026200175285617e-02 5.204863473773002278e-03 5.051195854321122169e-03 3.476228953902342489e-02 4.512153108271939675e-03 1.375211531706762580e-01
-7.939156591892242154e-02 -3.486072272062301636e-01 8.341449499130249023e-02 4.022927314508706331e-04 4.351008981466293335e-01 3.516864031553268433e-01 3.405640125274658064e-02 3.515872284770012179e-02 5.204863380640745163e-03 5.060468427836894642e-03 3.236753016680744138e-02 4.239877012488671958e-03 1.204241949020494751e-01
-6.919729653745890219e-02 -3.589731454849243164e-01 7.318990826606749933e-02 3.992610872955992818e-04 4.234780609607696755e-01 3.502881526947021484e-01 3.405677378177642683e-02 3.481035381555556973e-02 5.204863520339131702e-03 5.204952834174036806e-03 2.212717031230515205e-02 2.622498404422346316e-06 9.571896216407267677e-02
-7.254224920179694336e-02 -3.244306743144989014e-01 7.637331485748291571e-02 3.831065521808341254e-04 4.136199623346328846e-01 3.372466474771499412e-01 3.405589275062084059e-02 3.463708534836769382e-02 5.204863473773002278e-03 5.138080008327961315e-03 1.706584531451439332e-02 1.960995882037551603e-03 9.578326260621569666e-02
-7.640303084626794139e-02 -3.459275066852569580e-01 8.017292320728301724e-02 3.769893053686246384e-04 4.065046042203903087e-01 3.263316810131072776e-01 3.405680656433105608e-02 3.447714522480964383e-02 5.204863427206873720e-03 5.084533290937542742e-03 1.234228052686776531e-02 3.533218419598505109e-03 9.642541145911791289e-02
-9.126579090952872952e-02 -3.073788285255432129e-01 9.517870247364043634e-02 3.912910440703854073e-04 4.019261509180068748e-01 3.067474484443664662e-01 3.405641987919807295e-02 3.421069942414760312e-02 5.204863380640745163e-03 5.063620163127779961e-03 4.530116362560916016e-03 4.147330165937093346e-03 1.042474400462088391e-01
-6.512449015863239210e-02 -3.289858251810073853e-01 6.884906888008117398e-02 3.724578884430229555e-04 3.990194469690322987e-01 3.301703780889511108e-01 3.405621685087680678e-02 3.388480320572852950e-02 5.204863473773002278e-03 5.241375416517257690e-03 5.033255628298914999e-03 1.072108006096492670e-03 7.532689040291960791e-02
-7.327432613819837015e-02 -3.077398538589477539e-01 7.700752615928649347e-02 3.733200195711105845e-04 3.996299356222152710e-01 3.226224094629287498e-01 3.405646644532680373e-02 3.367138989269733568e-02 5.204863566905260260e-03 5.089907441288232803e-03 1.130700254051168231e-02 3.375456634592405736e-03 9.206330535396169135e-02
-6.875319592654705048e-02 -3.359456062316894531e-01 7.242266237735747736e-02 3.669466532301157713e-04 4.042695641517639049e-01 3.318469017744064553e-01 3.405593521893024445e-02 3.335941657423972806e-02 5.204863473773002278e-03 5.131921032443642616e-03 2.045219548934598675e-02 2.141842262099213131e-03 9.538364678203278824e-02
-8.903367146849631986e-02 -3.241727650165557861e-01 9.272097945213317316e-02 3.687308140797540762e-04 4.119115948677062877e-01 3.191906154155731423e-01 3.405710570514201840e-02 3.317641466856002808e-02 5.204863334074616606e-03 5.061504337936640133e-03 2.585924488654249911e-02 4.209371089103512709e-03 1.231583262418589481e-01
-8.718805909156798761e-02 -3.297081738710403442e-01 9.093602299690246860e-02 3.747962793568149101e-04 4.188466012477874978e-01 3.279105782508849876e-01 3.405598811805247983e-02 3.288450874388217787e-02 5.204863380640745163e-03 5.247134063392877405e-03 3.439863116216330952e-02 1.241211460503302468e-03 1.269506618989258984e-01
-8.370905090123414993e-02 -3.142741471529006958e-01 8.738887906074524481e-02 3.679826797451823841e-04 4.285291790962219016e-01 3.411403000354766846e-01 3.405674621462821683e-02 3.264524154365062991e-02 5.204863473773002278e-03 5.147678125649690455e-03 4.144567017767143702e-02 1.679119542461463303e-03 1.308816514606233328e-01
-6.795801355037837943e-02 -3.516604453325271606e-01 7.165963947772979736e-02 3.701624897075817206e-04 4.429032683372497448e-01 3.712436288595199474e-01 3.405654430389404297e-02 3.249475099146366397e-02 5.204863427206873720e-03 5.163030792027711521e-03 4.585883107952159338e-02 1.228328828804592116e-03 1.191169618757635662e-01
-6.782499381806701699e-02 -3.917103409767150879e-01 7.158971726894378107e-02 3.764723427593707821e-04 4.608968228101730236e-01 3.893071055412292703e-01 3.405670113861560683e-02 3.237700574100017825e-02 5.204863427206873720e-03 5.042235413566231554e-03 4.932055488080038658e-02 4.775213341243706409e-03 1.260619578337472402e-01
-6.760307028889656067e-02 -4.295971840620040894e-01 7.140366435050964078e-02 3.800593782216310718e-04 4.778993874788284302e-01 4.064957231283187755e-01 3.405686505138873915e-02 3.232079893350601335e-02 5.204863520339131702e-03 5.188092635944485491e-03 5.097551155140624818e-02 4.924377029080046712e-04 1.232516729830455404e-01
-9.110671104863285463e-02 -3.666369616985321045e-01 9.500324428081512174e-02 3.896533075021579645e-04 4.956536084413528664e-01 4.006503641605377308e-01 3.405683226883411685e-02 3.237496316432952881e-02 5.204863427206873720e-03 5.022223060950637037e-03 4.938419084837510770e-02 5.362811338681390538e-03 1.501398997753737585e-01
-7.070896178483962458e-02 -4.318214505910873413e-01 7.466390430927276334e-02 3.954941959818825017e-04 5.140094757080078125e-01 4.393455713987350353e-01 3.405638188123703142e-02 3.244149126112461090e-02 5.204863427206873720e-03 5.045399675145745624e-03 4.741814986972258533e-02 4.682345664684376199e-03 1.271598940396616029e-01
-6.304701119661330899e-02 -4.707390069961547852e-01 6.701014637947082242e-02 3.963134920923039426e-04 5.297004938125610130e-01 4.626903474330902322e-01 3.405623584985732755e-02 3.259960003197193146e-02 5.204863334074616606e-03 5.213287053629755627e-03 4.277148608743637503e-02 2.473473460786760540e-04 1.104252933050781788e-01
-7.992300260812043589e-02 -4.645082354545593262e-01 8.394539356231689453e-02 4.022390727186575749e-04 5.424593210220336470e-01 4.585139274597168080e-01 3.405598215758800368e-02 3.279844112694263458e-02 5.204863520339131702e-03 5.170675134286284794e-03 3.692570147557031057e-02 1.003887830738292792e-03 1.222772219413441608e-01
-8.481205943971872885e-02 -4.712903648614883423e-01 8.903344273567199985e-02 4.221383685944602002e-04 5.540431916713715044e-01 4.650097489356994629e-01 3.405628241598605832e-02 3.319684639573097090e-02 5.204863473773002278e-03 5.073532136157155384e-03 2.523575561572250284e-02 3.856302810971038841e-03 1.185476395309600084e-01
